geo,Name,State,Value,Percent
56023,Lincoln,Wyoming,133.3621925,NA
56025,Natrona,Wyoming,115.4707745,NA
56027,Niobrara,Wyoming,170.6497448,NA
56029,Park,Wyoming,123.865466,NA
56031,Platte,Wyoming,7.735015255,NA
56033,Sheridan,Wyoming,53.52798136,NA
56035,Sublette,Wyoming,135.9764605,NA
56037,Sweetwater,Wyoming,115.9228737,NA
56039,Teton,Wyoming,156.7190427,NA
56041,Uinta,Wyoming,126.4543084,NA
56043,Washakie,Wyoming,176.4529649,NA
56045,Weston,Wyoming,183.176949,NA
60010,Unknown,AS,31.18331869,NA
60020,Manua,AS,169.5972557,NA
60020,Ofu,AS,131.5489873,NA
60020,Olosega,AS,179.2648195,NA
60050,Tutuila,AS,166.4602716,NA
66010,Cocos Island,MP,172.7316735,NA
66010,Guam,GU,149.8224693,NA
69100,Rota,MP,278.9870874,NA
69110,Saipan,MP,70.08649925,NA
69120,Aguijan,MP,122.7580378,NA
69120,Tinian,MP,182.3628975,NA
72001,Adjuntas,PR,121.6450205,NA
72003,Aguada,PR,84.00434673,NA
72005,Aguadilla,PR,122.0978809,NA
72007,Aguas Buenas,PR,193.1509444,NA
72009,Aibonito,PR,64.78652485,NA
72011,Anasco,PR,91.56310021,NA
72013,Arecibo,PR,133.4607359,NA
72015,Arroyo,PR,128.4409241,NA
72017,Barceloneta,PR,149.0066422,NA
72019,Barranquitas,PR,180.4653799,NA
72021,Bayamon,PR,106.9500939,NA
72023,Cabo Rojo,PR,86.08528277,NA
72025,Caguas,PR,122.1519853,NA
72027,Camuy,PR,117.4592687,NA
72029,Canovanas,PR,90.10821627,NA
72031,Carolina,PR,144.2230233,NA
72033,Catano,PR,30.80409679,NA
72035,Cayey,PR,120.4243411,NA
72037,Ceiba,PR,119.2325301,NA
72041,Cidra,PR,120.4854806,NA
72043,Coamo,PR,146.0425142,NA
72045,Comerio,PR,72.68557718,NA
72047,Corozal,PR,98.56208251,NA
72049,Culebra,PR,193.6621123,NA
72051,Dorado,PR,122.8554201,NA
72053,Fajardo,PR,79.74197687,NA
72054,Florida,PR,96.66693671,NA
72055,Guanica,PR,78.76996858,NA
72057,Guayama,PR,148.3460448,NA
72059,Guayanilla,PR,164.9353144,NA
72061,Guaynabo,PR,205.1549895,NA
72063,Gurabo,PR,134.9237755,NA
72065,Hatillo,PR,66.90332517,NA
72067,Hormigueros,PR,39.73039087,NA
72071,Isabela,PR,179.5245589,NA
72073,Jayuya,PR,117.135186,NA
72075,Juana Diaz,PR,106.7250634,NA
72077,Juncos,PR,174.8604771,NA
72079,Lajas,PR,145.6765499,NA
72081,Lares,PR,216.3311524,NA
72083,Las Marias,PR,116.736422,NA
72085,Las Piedras,PR,123.5657024,NA
72087,Loiza,PR,157.9809278,NA
72089,Luquillo,PR,131.5190923,NA
72091,Manati,PR,92.92957643,NA
72093,Maricao,PR,111.4122544,NA
72095,Maunabo,PR,84.06498333,NA
72097,Mayaguez,PR,99.04081284,NA
72099,Moca,PR,105.4036069,NA
72101,Morovis,PR,172.9382051,NA
72103,Nabuabo,PR,139.8174022,NA
72105,Naranjito,PR,103.7680262,NA
72107,Orocovis,PR,102.3613038,NA
72109,Patillas,PR,56.12330241,NA
72111,Penuelas,PR,225.7982867,NA
72113,Ponce,PR,155.8562866,NA
72115,Quebradillas,PR,77.54482078,NA
72117,Rincon,PR,64.81725661,NA
72119,Rio Grande,PR,105.8952723,NA
72121,Sabana Grande,PR,222.9170045,NA
72123,Salinas,PR,154.7364559,NA
72125,San German,PR,100.9726087,NA
72127,San Juan,PR,216.8649756,NA
72129,San Lorenzo,PR,95.79837931,NA
72131,San Sabastian,PR,80.07341501,NA
72133,Santa Isabel,PR,89.90477164,NA
72135,Toa Alta,PR,205.8792242,NA
72137,Toa Baja,PR,157.3592113,NA
72139,Trujillo Alto,PR,96.00788175,NA
72141,Utuado,PR,83.92493521,NA
72143,Vega Alta,PR,135.8034464,NA
72145,Vega Baja,PR,96.47153022,NA
72147,Vieques,PR,131.5648391,NA
72149,Villalba,PR,128.0897013,NA
72151,Yabucoa,PR,99.77703841,NA
72153,Yauco,PR,154.3311396,NA
78010,St. Croix,VI,231.4529256,NA
78020,St. John,VI,172.9706992,NA
78030,St. Thomas,VI,139.9781459,NA
